problem_id,similar_problem_id,similarity_score,rank,domain,subtopic,difficulty,difficulty_label,similar_domain,similar_subtopic,similar_difficulty,similar_difficulty_label,same_domain,same_difficulty
MATHNET-0h39,MATHNET-0g28,0.8406745490806822,8,Algebra | Discrete Mathematics | Number Theory,Combinatorics | Other | Prealgebra / Basic Algebra,3,Medium,Algebra | Geometry,Equations and Inequalities | Plane Geometry,3,Medium,False,True
MATHNET-0h39,MATHNET-02lp,0.8360766930336619,9,Algebra | Discrete Mathematics | Number Theory,Combinatorics | Other | Prealgebra / Basic Algebra,3,Medium,Discrete Mathematics | Number Theory,Other,3,Medium,False,True
MATHNET-0h39,MATHNET-05ys,0.8335321807167626,10,Algebra | Discrete Mathematics | Number Theory,Combinatorics | Other | Prealgebra / Basic Algebra,3,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Intermediate Algebra | Modular Arithmetic | Residues and Primitive Roots,3,Medium,False,True
MATHNET-0ig4,MATHNET-03f4,0.8497240318236009,1,Calculus,Differential Calculus | Differential Equations,3,Medium,Algebra,Equations and Inequalities | Intermediate Algebra,3,Medium,False,True
MATHNET-0ig4,MATHNET-0bnh,0.8103048775639506,2,Calculus,Differential Calculus | Differential Equations,3,Medium,Algebra,Algebraic Expressions,3,Medium,False,True
MATHNET-0ig4,MATHNET-0ena,0.8039112026571865,3,Calculus,Differential Calculus | Differential Equations,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics | Intermediate Algebra,3,Medium,False,True
MATHNET-0ig4,MATHNET-0inz,0.8036559914855537,4,Calculus,Differential Calculus | Differential Equations,3,Medium,Algebra,Algebraic Expressions,3,Medium,False,True
MATHNET-0ig4,MATHNET-03bq,0.7998090018629946,5,Calculus,Differential Calculus | Differential Equations,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0ig4,MATHNET-0a5l,0.796192295883041,6,Calculus,Differential Calculus | Differential Equations,3,Medium,Algebra | Number Theory,Other | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-0ig4,MATHNET-07vc,0.7863651436266835,7,Calculus,Differential Calculus | Differential Equations,3,Medium,Algebra | Geometry,Algebraic Expressions | Plane Geometry,3,Medium,False,True
MATHNET-0ig4,MATHNET-08y6,0.7775836242047999,8,Calculus,Differential Calculus | Differential Equations,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0ig4,MATHNET-06mm,0.7727609851091906,9,Calculus,Differential Calculus | Differential Equations,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0ig4,MATHNET-0jp5,0.7725579063141184,10,Calculus,Differential Calculus | Differential Equations,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-03gy,MATHNET-05aq,0.8572529664766585,1,Geometry,Plane Geometry,4,Hard,Algebra | Discrete Mathematics | Number Theory,Divisibility / Factorization | Other | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-03gy,MATHNET-03nj,0.8206057458154752,2,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-03gy,MATHNET-01ei,0.8069187772802517,3,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-03gy,MATHNET-0h10,0.8027092992858346,4,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-03gy,MATHNET-00s2,0.7995420981095759,5,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-03gy,MATHNET-04e7,0.7840232538736042,6,Geometry,Plane Geometry,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,4,Hard,False,True
MATHNET-03gy,MATHNET-0au7,0.7690903459940752,7,Geometry,Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-03gy,MATHNET-00f5,0.7667223367619961,8,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-03gy,MATHNET-0d1o,0.7659601049242023,9,Geometry,Plane Geometry,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-03gy,MATHNET-08o1,0.7369103137609478,10,Geometry,Plane Geometry,4,Hard,Geometry,Plane Geometry,4,Hard,True,True
MATHNET-0jtz,MATHNET-06nj,0.829712694323508,1,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Discrete Mathematics,Combinatorics,5,Very Hard,False,False
MATHNET-0jtz,MATHNET-0akb,0.820503350738715,2,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Algebra | Geometry,Algebraic Expressions | Plane Geometry,4,Hard,False,True
MATHNET-0jtz,MATHNET-0a2l,0.8140930383470707,3,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-0jtz,MATHNET-020t,0.8117337666741646,4,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,5,Very Hard,False,False
MATHNET-0jtz,MATHNET-00ac,0.8029654506966,5,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,5,Very Hard,False,False
MATHNET-0jtz,MATHNET-01qs,0.800237723127168,6,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Algebra | Number Theory,Diophantine Equations | Divisibility / Factorization | Intermediate Algebra,5,Very Hard,False,False
MATHNET-0jtz,MATHNET-0j9k,0.7843945763913632,7,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Algebra | Discrete Mathematics,Combinatorics | Intermediate Algebra,5,Very Hard,False,False
MATHNET-0jtz,MATHNET-0jnd,0.7829695628613548,8,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Number Theory,Divisibility / Factorization | Modular Arithmetic,4,Hard,True,True
MATHNET-0jtz,MATHNET-01n3,0.7785607767175388,9,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-0jtz,MATHNET-0387,0.7777205123322122,10,Number Theory,Diophantine Equations | Modular Arithmetic,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,5,Very Hard,False,False
MATHNET-0ebi,MATHNET-00cu,0.974940411671365,1,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Number Theory,Modular Arithmetic,3,Medium,True,True
MATHNET-0ebi,MATHNET-0g60,0.8431204369456139,2,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Algebra | Number Theory,Algebraic Expressions | Diophantine Equations,3,Medium,False,True
MATHNET-0ebi,MATHNET-00cv,0.8426327797973638,3,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-0ebi,MATHNET-0fhq,0.8298649793082035,4,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,False,True
MATHNET-0ebi,MATHNET-0g57,0.8277622302149754,5,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Algebra,Intermediate Algebra,3,Medium,False,True
MATHNET-0ebi,MATHNET-0cmw,0.824480313648039,6,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Discrete Mathematics,Combinatorics | Graph Theory,3,Medium,False,True
MATHNET-0ebi,MATHNET-023t,0.8125558753178241,7,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Algebra,Equations and Inequalities | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-0ebi,MATHNET-0gbv,0.8038580340077099,8,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization | Modular Arithmetic,3,Medium,False,True
MATHNET-0ebi,MATHNET-05qu,0.8025832706812235,9,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0ebi,MATHNET-0bgs,0.8002450084764164,10,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,3,Medium,False,True
MATHNET-09iq,MATHNET-0gyd,0.8773785866802601,1,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-09iq,MATHNET-0cz9,0.8690238002512466,2,Geometry,Plane Geometry,3,Medium,Algebra,Algebraic Expressions,3,Medium,False,True
MATHNET-09iq,MATHNET-0hxe,0.8343475012300852,3,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-09iq,MATHNET-06ct,0.8332693142719358,4,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-09iq,MATHNET-00nu,0.8283923685140094,5,Geometry,Plane Geometry,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,False,True
MATHNET-09iq,MATHNET-0hog,0.8253544867083431,6,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-09iq,MATHNET-0gp4,0.8204195135696988,7,Geometry,Plane Geometry,3,Medium,Algebra | Geometry,Equations and Inequalities | Plane Geometry,3,Medium,False,True
MATHNET-09iq,MATHNET-09hf,0.8201218205798559,8,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-09iq,MATHNET-08l3,0.8194611090141911,9,Geometry,Plane Geometry,3,Medium,Algebra,Algebraic Expressions,3,Medium,False,True
MATHNET-09iq,MATHNET-064u,0.7901587448819711,10,Geometry,Plane Geometry,3,Medium,Number Theory,Divisibility / Factorization | Modular Arithmetic,3,Medium,False,True
MATHNET-0doe,MATHNET-0h3f,0.9180942966612994,1,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-0doe,MATHNET-0fjo,0.8637045111939583,2,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-0doe,MATHNET-0gan,0.8532413638113754,3,Geometry,Plane Geometry,3,Medium,Algebra | Number Theory,Algebraic Expressions | Other | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-0doe,MATHNET-0fre,0.8438086829677648,4,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-0doe,MATHNET-02lp,0.839286866805925,5,Geometry,Plane Geometry,3,Medium,Discrete Mathematics | Number Theory,Other,3,Medium,False,True
MATHNET-0doe,MATHNET-09vi,0.8391045039591097,6,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-0doe,MATHNET-0fx2,0.8389132823788725,7,Geometry,Plane Geometry,3,Medium,Number Theory,Diophantine Equations | Divisibility / Factorization,3,Medium,False,True
MATHNET-0doe,MATHNET-09rl,0.8382001811967664,8,Geometry,Plane Geometry,3,Medium,Algebra,Algebraic Expressions,3,Medium,False,True
MATHNET-0doe,MATHNET-09q7,0.8265730015393432,9,Geometry,Plane Geometry,3,Medium,Geometry,Plane Geometry,3,Medium,True,True
MATHNET-0doe,MATHNET-0dvx,0.8135487296161303,10,Geometry,Plane Geometry,3,Medium,Algebra | Number Theory,Divisibility / Factorization | Prealgebra / Basic Algebra,3,Medium,False,True
MATHNET-0590,MATHNET-0jqi,0.7966979768564707,1,Discrete Mathematics,Combinatorics,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,False,True
MATHNET-0590,MATHNET-078n,0.7871320713579886,2,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-0590,MATHNET-0dsa,0.7745146145161145,3,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-0590,MATHNET-00ug,0.7683139665700625,4,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-0590,MATHNET-0hjb,0.7511890650699925,5,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics | Number Theory,Other,3,Medium,False,True
MATHNET-0590,MATHNET-0jld,0.7373852850654382,6,Discrete Mathematics,Combinatorics,3,Medium,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,False,True
MATHNET-0590,MATHNET-0a95,0.7314833464873136,7,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,False,True
MATHNET-0590,MATHNET-032t,0.7273442140639333,8,Discrete Mathematics,Combinatorics,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,True,True
MATHNET-0590,MATHNET-0b2t,0.726553822008023,9,Discrete Mathematics,Combinatorics,3,Medium,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,3,Medium,False,True
MATHNET-0590,MATHNET-0j86,0.720563547093986,10,Discrete Mathematics,Combinatorics,3,Medium,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,False,True
MATHNET-05tl,MATHNET-0cu5,0.6963772101680126,1,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-05tl,MATHNET-0jxw,0.6818609057299089,2,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-05tl,MATHNET-07yr,0.6662910791719849,3,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Algebra,Equations and Inequalities,4,Hard,False,True
MATHNET-05tl,MATHNET-05uf,0.6602657606437358,4,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Discrete Mathematics | Geometry,Combinatorics | Graph Theory | Plane Geometry,5,Very Hard,False,False
MATHNET-05tl,MATHNET-05ra,0.629279029204734,5,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization | Number-Theoretic Functions,3,Medium,True,False
MATHNET-05tl,MATHNET-01ud,0.6246919430040688,6,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-05tl,MATHNET-08yo,0.6231904918454281,7,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-05tl,MATHNET-08m2,0.6206150937197047,8,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Discrete Mathematics,Combinatorics | Graph Theory,4,Hard,False,True
MATHNET-05tl,MATHNET-0855,0.6176670425843745,9,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-05tl,MATHNET-09t7,0.6115394307047398,10,Number Theory,Diophantine Equations | Divisibility / Factorization | Modular Arithmetic,4,Hard,Algebra | Geometry,Algebraic Expressions | Plane Geometry | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-00et,MATHNET-0gqz,0.7824018126397793,1,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-00et,MATHNET-0ggp,0.7795182621345523,2,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Geometry | Number Theory,Divisibility / Factorization | Plane Geometry,5,Very Hard,False,False
MATHNET-00et,MATHNET-08pm,0.7664692316353283,3,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Algebra,Equations and Inequalities,4,Hard,False,True
MATHNET-00et,MATHNET-00va,0.7580522342577829,4,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Algebra | Number Theory,Algebraic Expressions | Divisibility / Factorization,4,Hard,True,True
MATHNET-00et,MATHNET-0cg1,0.7560591054504481,5,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-00et,MATHNET-0acz,0.7463051507172255,6,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Algebra | Number Theory,Algebraic Expressions | Diophantine Equations | Divisibility / Factorization,4,Hard,True,True
MATHNET-00et,MATHNET-0a7h,0.7171302067906268,7,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-00et,MATHNET-00f0,0.70723981719279,8,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Algebra | Discrete Mathematics,Combinatorics | Equations and Inequalities,4,Hard,False,True
MATHNET-00et,MATHNET-0lbc,0.7021191484550862,9,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Algebra | Number Theory,Algebraic Expressions | Diophantine Equations | Divisibility / Factorization,4,Hard,True,True
MATHNET-00et,MATHNET-0e73,0.6988809942947402,10,Algebra | Number Theory,Algebraic Number Theory | Other | Prealgebra / Basic Algebra,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,False,True
MATHNET-0j86,MATHNET-03us,0.8451840777510322,1,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-0j86,MATHNET-0cgo,0.7970730472611237,2,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Algebra,Abstract Algebra,3,Medium,False,True
MATHNET-0j86,MATHNET-038o,0.7937961789745891,3,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Geometry,Plane Geometry,3,Medium,False,True
MATHNET-0j86,MATHNET-0f8j,0.7923638441009843,4,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,False,True
MATHNET-0j86,MATHNET-08io,0.7918996102785282,5,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Algebra,Equations and Inequalities,3,Medium,False,True
MATHNET-0j86,MATHNET-04ra,0.7743107591460832,6,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-0j86,MATHNET-0a95,0.7549409146059063,7,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Discrete Mathematics | Number Theory,Combinatorics | Divisibility / Factorization,3,Medium,False,True
MATHNET-0j86,MATHNET-00ug,0.7516083350218231,8,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Discrete Mathematics,Combinatorics,3,Medium,False,True
MATHNET-0j86,MATHNET-0dz5,0.7472943383632137,9,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Algebra,Intermediate Algebra,3,Medium,False,True
MATHNET-0j86,MATHNET-0b7y,0.7403871437924184,10,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,3,Medium,Algebra,Linear Algebra,3,Medium,False,True
MATHNET-03bp,MATHNET-0e0d,0.8218063574921406,1,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-03bp,MATHNET-0bo4,0.7982372635539884,2,Discrete Mathematics,Combinatorics,4,Hard,Algebra | Number Theory,Modular Arithmetic | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-03bp,MATHNET-01ug,0.7446607836950462,3,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics | Number Theory,Combinatorics | Other,4,Hard,False,True
MATHNET-03bp,MATHNET-07du,0.7439222001912397,4,Discrete Mathematics,Combinatorics,4,Hard,Algebra | Discrete Mathematics,Abstract Algebra | Combinatorics,4,Hard,False,True
MATHNET-03bp,MATHNET-00fc,0.7430568594167765,5,Discrete Mathematics,Combinatorics,4,Hard,Algebra | Geometry,Plane Geometry | Prealgebra / Basic Algebra,4,Hard,False,True
MATHNET-03bp,MATHNET-09ad,0.7420299204545252,6,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-03bp,MATHNET-017x,0.7414125390718974,7,Discrete Mathematics,Combinatorics,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-03bp,MATHNET-09vr,0.7400824191356653,8,Discrete Mathematics,Combinatorics,4,Hard,Algebra,Algebraic Expressions,4,Hard,False,True
MATHNET-03bp,MATHNET-0akk,0.7398346409968372,9,Discrete Mathematics,Combinatorics,4,Hard,Number Theory,Diophantine Equations | Divisibility / Factorization,4,Hard,False,True
MATHNET-03bp,MATHNET-0cww,0.7371177979552088,10,Discrete Mathematics,Combinatorics,4,Hard,Discrete Mathematics,Combinatorics,4,Hard,True,True
MATHNET-0law,MATHNET-01x5,0.8128233238276175,1,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Algebra,Algebraic Expressions | Equations and Inequalities | Intermediate Algebra,3,Medium,True,False
MATHNET-0law,MATHNET-01el,0.801487631286036,2,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Geometry,Plane Geometry,3,Medium,False,False
MATHNET-0law,MATHNET-0ij0,0.7861672700534992,3,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Algebra,Algebraic Expressions,4,Hard,True,True
MATHNET-0law,MATHNET-01ub,0.7815698698082152,4,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Algebra,Intermediate Algebra | Prealgebra / Basic Algebra,3,Medium,True,False
MATHNET-0law,MATHNET-09z8,0.7774978758471168,5,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-0law,MATHNET-05ai,0.7687088256657172,6,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Geometry,Plane Geometry,3,Medium,False,False
MATHNET-0law,MATHNET-0bxp,0.7594128276914679,7,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Geometry,Plane Geometry,3,Medium,False,False
MATHNET-0law,MATHNET-03w7,0.75780017563135,8,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Geometry,Plane Geometry,4,Hard,False,True
MATHNET-0law,MATHNET-0hdo,0.7549991766976967,9,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Algebra | Discrete Mathematics,Algebraic Expressions | Combinatorics,4,Hard,False,True
MATHNET-0law,MATHNET-00k4,0.7495167070274085,10,Algebra,Algebraic Expressions | Equations and Inequalities,4,Hard,Geometry,Plane Geometry | Solid Geometry,4,Hard,False,True
MATHNET-029k,MATHNET-0h3p,0.8566043892987177,1,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Discrete Mathematics,Combinatorics | Graph Theory,2,Easy,False,True
MATHNET-029k,MATHNET-014t,0.8461208314190967,2,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Number Theory,Other,2,Easy,False,True
MATHNET-029k,MATHNET-0ig6,0.8368967664291453,3,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,False,True
MATHNET-029k,MATHNET-0ii2,0.8288093279243852,4,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Number Theory,Divisibility / Factorization | Residues and Primitive Roots,2,Easy,False,True
MATHNET-029k,MATHNET-02xm,0.8193166288758008,5,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Number Theory,Other,2,Easy,False,True
MATHNET-029k,MATHNET-01qj,0.8143832922487413,6,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Algebra,Algebraic Expressions | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-029k,MATHNET-0irf,0.8136803127793552,7,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Algebra,Intermediate Algebra,2,Easy,False,True
MATHNET-029k,MATHNET-0dw6,0.8128712003748892,8,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Number Theory,Divisibility / Factorization | Number-Theoretic Functions,2,Easy,False,True
MATHNET-029k,MATHNET-0h3e,0.8120791558115685,9,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Discrete Mathematics,Combinatorics | Logic,2,Easy,False,True
MATHNET-029k,MATHNET-0h46,0.8068203421248338,10,Discrete Mathematics | Geometry,Combinatorics | Plane Geometry,2,Easy,Algebra,Algebraic Expressions,2,Easy,False,True
MATHNET-0feu,MATHNET-0fk4,0.8796339945216416,1,Discrete Mathematics,Combinatorics,2,Easy,Number Theory,Divisibility / Factorization,2,Easy,False,True
MATHNET-0feu,MATHNET-0ikl,0.8340209685303178,2,Discrete Mathematics,Combinatorics,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0feu,MATHNET-0adb,0.8325922777169258,3,Discrete Mathematics,Combinatorics,2,Easy,Algebra | Discrete Mathematics,Combinatorics | Prealgebra / Basic Algebra,2,Easy,False,True
MATHNET-0feu,MATHNET-0fw2,0.8307319631999909,4,Discrete Mathematics,Combinatorics,2,Easy,Discrete Mathematics | Geometry,Combinatorics | Solid Geometry,2,Easy,False,True
MATHNET-0feu,MATHNET-0hj7,0.8299135748130755,5,Discrete Mathematics,Combinatorics,2,Easy,Number Theory,Divisibility / Factorization | Modular Arithmetic,2,Easy,False,True
MATHNET-0feu,MATHNET-02f2,0.8270351704178747,6,Discrete Mathematics,Combinatorics,2,Easy,Geometry,Solid Geometry,2,Easy,False,True
MATHNET-0feu,MATHNET-0fyo,0.8253067451443064,7,Discrete Mathematics,Combinatorics,2,Easy,Discrete Mathematics,Combinatorics,2,Easy,True,True
MATHNET-0feu,MATHNET-0jw5,0.8244241452176672,8,Discrete Mathematics,Combinatorics,2,Easy,Number Theory,Divisibility / Factorization,2,Easy,False,True
MATHNET-0feu,MATHNET-0f3n,0.8173841033096175,9,Discrete Mathematics,Combinatorics,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0feu,MATHNET-0fti,0.8172366255331776,10,Discrete Mathematics,Combinatorics,2,Easy,Geometry,Plane Geometry,2,Easy,False,True
MATHNET-0cie,MATHNET-0dgx,1.0,1,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cie,MATHNET-09k0,1.0,2,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cie,MATHNET-0gg9,1.0,3,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cie,MATHNET-0fg6,1.0,4,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cie,MATHNET-09jr,1.0,5,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cie,MATHNET-0f03,1.0,6,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cie,MATHNET-01t8,1.0,7,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cie,MATHNET-0dgr,1.0,8,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
MATHNET-0cie,MATHNET-09ka,1.0,9,Geometry,Plane Geometry,2,Easy,Geometry,Plane Geometry,2,Easy,True,True
